3623	surname-94291  	firstname-30100	Wellington     	3
3624	surname-46542  	firstname-15309	Upper Hutt     	0
3625	surname-98443  	firstname-31534	Upper Hutt     	3
3626	surname-15400  	firstname-36111	Wellington     	1
3627	surname-17762  	firstname-14960	Upper Hutt     	0
3628	surname-28883  	firstname-97784	Lower Hutt     	2
3629	surname-32579  	firstname-25406	Lower Hutt     	5
3630	surname-14458  	firstname-77189	Lower Hutt     	2
3631	surname-33500  	firstname-38233	Lower Hutt     	2
3632	surname-45989  	firstname-95746	Lower Hutt     	3
3633	surname-32437  	firstname-72234	Lower Hutt     	5
3634	surname-85632  	firstname-18536	Lower Hutt     	1
3635	surname-47176  	firstname-98451	Wellington     	3
3636	surname-87639  	firstname-67576	Upper Hutt     	2
3637	surname-93820  	firstname-95458	Wellington     	3
3638	surname-62632  	firstname-22354	Upper Hutt     	1
3639	surname-87949  	firstname-91739	Lower Hutt     	1
3640	surname-26947  	firstname-57583	Wellington     	0
3641	surname-89441  	firstname-97724	Wellington     	1
3642	surname-31312  	firstname-71186	Wellington     	2
3643	surname-49572  	firstname-41793	Wellington     	4
3644	surname-23480  	firstname-18994	Upper Hutt     	1
3645	surname-25611  	firstname-24223	Wellington     	1
3646	surname-60867  	firstname-63263	Lower Hutt     	3
3647	surname-11848  	firstname-77612	Lower Hutt     	4
3648	surname-53159  	firstname-81300	Upper Hutt     	0
3649	surname-32833  	firstname-58755	Wellington     	3
3650	surname-42168  	firstname-97721	Lower Hutt     	2
3651	surname-49593  	firstname-19953	Wellington     	1
3652	surname-59403  	firstname-93042	Lower Hutt     	1
3653	surname-19160  	firstname-19030	Wellington     	3
3654	surname-73146  	firstname-63611	Wellington     	2
3655	surname-38743  	firstname-74261	Upper Hutt     	2
3656	surname-39071  	firstname-47825	Upper Hutt     	2
3657	surname-23772  	firstname-29703	Lower Hutt     	2
3658	surname-30543  	firstname-50415	Wellington     	1
3659	surname-27428  	firstname-89074	Lower Hutt     	3
3660	surname-23446  	firstname-52679	Wellington     	1
3661	surname-36060  	firstname-38290	Lower Hutt     	3
3662	surname-38189  	firstname-42062	Wellington     	0
3663	surname-93423  	firstname-87901	Wellington     	1
3664	surname-24507  	firstname-94996	Wellington     	4
3665	surname-82152  	firstname-41260	Upper Hutt     	3
3666	surname-22299  	firstname-46771	Lower Hutt     	2
3667	surname-89945  	firstname-34172	Upper Hutt     	3
3668	surname-65399  	firstname-57172	Wellington     	4
3669	surname-17501  	firstname-42072	Wellington     	4
3670	surname-29985  	firstname-51168	Upper Hutt     	1
3671	surname-63852  	firstname-57819	Wellington     	1
3672	surname-82882  	firstname-46722	Upper Hutt     	2
3673	surname-33221  	firstname-82236	Wellington     	2
3674	surname-82490  	firstname-10125	Wellington     	2
3675	surname-35856  	firstname-94174	Upper Hutt     	3
3676	surname-48695  	firstname-33320	Lower Hutt     	1
3677	surname-60970  	firstname-62579	Upper Hutt     	1
3678	surname-64179  	firstname-69013	Upper Hutt     	2
3679	surname-35302  	firstname-48303	Upper Hutt     	2
3680	surname-48999  	firstname-23382	Lower Hutt     	4
3681	surname-42130  	firstname-23771	Lower Hutt     	5
3682	surname-41210  	firstname-40755	Wellington     	3
3683	surname-89842  	firstname-37730	Upper Hutt     	1
3684	surname-22378  	firstname-64548	Lower Hutt     	6
3685	surname-52299  	firstname-27362	Upper Hutt     	2
3686	surname-36032  	firstname-98355	Upper Hutt     	1
3687	surname-48181  	firstname-32647	Wellington     	3
3688	surname-84142  	firstname-22506	Upper Hutt     	1
3689	surname-46741  	firstname-16103	Lower Hutt     	1
3690	surname-88808  	firstname-37014	Wellington     	0
3691	surname-95443  	firstname-24510	Upper Hutt     	1
3692	surname-53594  	firstname-13400	Lower Hutt     	4
3693	surname-20673  	firstname-96287	Wellington     	3
3694	surname-33471  	firstname-80306	Upper Hutt     	0
3695	surname-20290  	firstname-59333	Upper Hutt     	2
3696	surname-51106  	firstname-72529	Wellington     	1
3697	surname-60565  	firstname-45056	Lower Hutt     	1
3698	surname-23424  	firstname-93312	Upper Hutt     	4
3699	surname-34402  	firstname-80630	Lower Hutt     	2
3700	surname-81564  	firstname-75395	Lower Hutt     	3
3701	surname-23584  	firstname-51086	Upper Hutt     	4
3702	surname-15156  	firstname-20168	Wellington     	0
3703	surname-25077  	firstname-75452	Lower Hutt     	0
3704	surname-41803  	firstname-72020	Upper Hutt     	1
3705	surname-87699  	firstname-61454	Lower Hutt     	1
3706	surname-30190  	firstname-95348	Lower Hutt     	3
3707	surname-52401  	firstname-41333	Upper Hutt     	1
3708	surname-14671  	firstname-51023	Wellington     	0
3709	surname-78735  	firstname-54301	Wellington     	1
3710	surname-68389  	firstname-43683	Upper Hutt     	6
3711	surname-75516  	firstname-45360	Wellington     	0
3712	surname-14890  	firstname-63491	Lower Hutt     	2
3713	surname-17773  	firstname-29941	Wellington     	1
3714	surname-94428  	firstname-82158	Upper Hutt     	3
3715	surname-96158  	firstname-19378	Upper Hutt     	1
3716	surname-91716  	firstname-11927	Upper Hutt     	1
3717	surname-16491  	firstname-40604	Upper Hutt     	5
3718	surname-17946  	firstname-41050	Upper Hutt     	0
3719	surname-77528  	firstname-81580	Upper Hutt     	1
3720	surname-41480  	firstname-70505	Lower Hutt     	2
3721	surname-57622  	firstname-42167	Upper Hutt     	2
3722	surname-66436  	firstname-78815	Lower Hutt     	5
3723	surname-11321  	firstname-24004	Upper Hutt     	3
3724	surname-30377  	firstname-71822	Lower Hutt     	1
3725	surname-65244  	firstname-92812	Lower Hutt     	4
3726	surname-95444  	firstname-82335	Lower Hutt     	0
3727	surname-17138  	firstname-78287	Lower Hutt     	3
3728	surname-19126  	firstname-45989	Lower Hutt     	1
3729	surname-42925  	firstname-86995	Wellington     	2
3730	surname-83245  	firstname-98683	Wellington     	0
3731	surname-12071  	firstname-83107	Upper Hutt     	1
3732	surname-40471  	firstname-33214	Upper Hutt     	4
3733	surname-89468  	firstname-87819	Upper Hutt     	2
3734	surname-94920  	firstname-68787	Wellington     	2
3735	surname-61171  	firstname-59927	Upper Hutt     	3
3736	surname-14469  	firstname-17433	Upper Hutt     	3
3737	surname-95011  	firstname-11370	Lower Hutt     	2
3738	surname-94458  	firstname-32060	Lower Hutt     	1
3739	surname-31316  	firstname-88681	Lower Hutt     	2
3740	surname-27764  	firstname-97515	Wellington     	3
3741	surname-90404  	firstname-95152	Upper Hutt     	2
3742	surname-39908  	firstname-18970	Wellington     	1
3743	surname-76935  	firstname-20908	Wellington     	2
3744	surname-76271  	firstname-52779	Lower Hutt     	3
3745	surname-25962  	firstname-48440	Lower Hutt     	1
3746	surname-51244  	firstname-52301	Lower Hutt     	0
3747	surname-29130  	firstname-87346	Wellington     	1
3748	surname-26812  	firstname-80785	Wellington     	4
3749	surname-79591  	firstname-85574	Wellington     	4
3750	surname-72687  	firstname-81067	Upper Hutt     	1
3751	surname-17015  	firstname-61735	Wellington     	3
3752	surname-65028  	firstname-21610	Upper Hutt     	2
3753	surname-91298  	firstname-83495	Lower Hutt     	0
3754	surname-47657  	firstname-20648	Lower Hutt     	0
3755	surname-21756  	firstname-72822	Lower Hutt     	1
3756	surname-40457  	firstname-19002	Upper Hutt     	3
3757	surname-49848  	firstname-77277	Upper Hutt     	2
3758	surname-80813  	firstname-82743	Lower Hutt     	2
3759	surname-96701  	firstname-49923	Upper Hutt     	4
3760	surname-21717  	firstname-50811	Upper Hutt     	3
3761	surname-23296  	firstname-23405	Upper Hutt     	2
3762	surname-29747  	firstname-45764	Upper Hutt     	4
3763	surname-82080  	firstname-52222	Upper Hutt     	1
3764	surname-11404  	firstname-43772	Wellington     	6
3765	surname-68731  	firstname-82763	Upper Hutt     	2
3766	surname-33850  	firstname-67013	Lower Hutt     	2
3767	surname-85939  	firstname-33408	Upper Hutt     	2
3768	surname-92876  	firstname-26528	Lower Hutt     	5
3769	surname-92943  	firstname-43191	Lower Hutt     	0
3770	surname-37899  	firstname-62329	Wellington     	2
3771	surname-47980  	firstname-19944	Upper Hutt     	2
3772	surname-62129  	firstname-57163	Upper Hutt     	1
3773	surname-64775  	firstname-99675	Lower Hutt     	2
3774	surname-73621  	firstname-56014	Upper Hutt     	2
3775	surname-95290  	firstname-98185	Upper Hutt     	2
3776	surname-57749  	firstname-89546	Upper Hutt     	3
3777	surname-56200  	firstname-77171	Wellington     	1
3778	surname-56840  	firstname-91765	Upper Hutt     	1
3779	surname-93704  	firstname-38207	Lower Hutt     	1
3780	surname-47619  	firstname-37756	Wellington     	1
3781	surname-34628  	firstname-49296	Upper Hutt     	1
3782	surname-83705  	firstname-26938	Upper Hutt     	2
3783	surname-30690  	firstname-40007	Lower Hutt     	3
3784	surname-31979  	firstname-15964	Lower Hutt     	2
3785	surname-62142  	firstname-37290	Lower Hutt     	1
3786	surname-83268  	firstname-27344	Wellington     	3
3787	surname-75790  	firstname-67670	Wellington     	2
3788	surname-38552  	firstname-67394	Lower Hutt     	2
3789	surname-88821  	firstname-97672	Upper Hutt     	1
3790	surname-73994  	firstname-70869	Upper Hutt     	1
3791	surname-95975  	firstname-77486	Lower Hutt     	2
3792	surname-71867  	firstname-83614	Upper Hutt     	1
3793	surname-90659  	firstname-99610	Wellington     	3
3794	surname-48230  	firstname-26219	Wellington     	3
3795	surname-67702  	firstname-45973	Upper Hutt     	0
3796	surname-99613  	firstname-59665	Lower Hutt     	1
3797	surname-39822  	firstname-27513	Upper Hutt     	1
3798	surname-56888  	firstname-32211	Wellington     	0
3799	surname-39749  	firstname-44811	Upper Hutt     	0
3800	surname-61289  	firstname-78233	Wellington     	3
3801	surname-61391  	firstname-96551	Wellington     	3
3802	surname-42626  	firstname-65860	Wellington     	0
3803	surname-64860  	firstname-41188	Lower Hutt     	1
3804	surname-11942  	firstname-19222	Wellington     	5
3805	surname-37052  	firstname-49990	Lower Hutt     	1
3806	surname-91901  	firstname-89898	Upper Hutt     	1
3807	surname-12877  	firstname-60683	Lower Hutt     	2
3808	surname-66733  	firstname-39572	Lower Hutt     	1
3809	surname-48780  	firstname-13491	Lower Hutt     	2
3810	surname-16943  	firstname-53194	Wellington     	0
3811	surname-59513  	firstname-66509	Wellington     	1
3812	surname-55859  	firstname-26834	Wellington     	2
3813	surname-78197  	firstname-67596	Upper Hutt     	1
3814	surname-16961  	firstname-44680	Upper Hutt     	3
3815	surname-11529  	firstname-88256	Lower Hutt     	2
3816	surname-70274  	firstname-19091	Wellington     	0
3817	surname-24346  	firstname-53624	Wellington     	2
3818	surname-26449  	firstname-43788	Upper Hutt     	4
3819	surname-39214  	firstname-22866	Wellington     	1
3820	surname-44841  	firstname-91365	Lower Hutt     	1
3821	surname-24576  	firstname-25740	Lower Hutt     	4
3822	surname-14981  	firstname-93528	Lower Hutt     	2
3823	surname-14325  	firstname-73163	Upper Hutt     	2
3824	surname-28207  	firstname-15668	Wellington     	2
3825	surname-82728  	firstname-24873	Lower Hutt     	1
3826	surname-27546  	firstname-74792	Wellington     	4
3827	surname-31259  	firstname-70368	Upper Hutt     	1
3828	surname-16969  	firstname-37936	Wellington     	2
3829	surname-79507  	firstname-85419	Lower Hutt     	1
3830	surname-57621  	firstname-70162	Wellington     	3
3831	surname-14943  	firstname-39797	Lower Hutt     	0
3832	surname-90066  	firstname-46629	Lower Hutt     	0
3833	surname-90976  	firstname-67123	Lower Hutt     	5
3834	surname-90770  	firstname-53551	Wellington     	1
3835	surname-90534  	firstname-20404	Lower Hutt     	0
3836	surname-46851  	firstname-98684	Upper Hutt     	2
3837	surname-33297  	firstname-23688	Upper Hutt     	3
3838	surname-97831  	firstname-79261	Wellington     	3
3839	surname-49144  	firstname-59325	Upper Hutt     	1
3840	surname-21741  	firstname-55066	Wellington     	3
3841	surname-58878  	firstname-11286	Wellington     	4
3842	surname-82196  	firstname-94398	Lower Hutt     	3
3843	surname-38371  	firstname-68012	Wellington     	3
3844	surname-95871  	firstname-95720	Wellington     	1
3845	surname-23021  	firstname-51877	Lower Hutt     	5
3846	surname-69783  	firstname-63114	Lower Hutt     	0
3847	surname-26082  	firstname-67690	Upper Hutt     	1
3848	surname-31593  	firstname-18383	Upper Hutt     	5
3849	surname-23436  	firstname-50605	Wellington     	3
3850	surname-14384  	firstname-25415	Lower Hutt     	0
3851	surname-33466  	firstname-94088	Lower Hutt     	0
3852	surname-15862  	firstname-95960	Lower Hutt     	3
3853	surname-22115  	firstname-74911	Lower Hutt     	0
3854	surname-40483  	firstname-75296	Lower Hutt     	3
3855	surname-17162  	firstname-48109	Wellington     	1
3856	surname-17395  	firstname-11071	Upper Hutt     	4
3857	surname-36928  	firstname-49996	Wellington     	1
3858	surname-35588  	firstname-80871	Lower Hutt     	3
3859	surname-39482  	firstname-39065	Wellington     	1
3860	surname-69134  	firstname-43689	Wellington     	2
3861	surname-59937  	firstname-44401	Lower Hutt     	2
3862	surname-55944  	firstname-52851	Lower Hutt     	2
3863	surname-19809  	firstname-22967	Upper Hutt     	2
3864	surname-56955  	firstname-48311	Upper Hutt     	3
3865	surname-40690  	firstname-44175	Lower Hutt     	3
3866	surname-42494  	firstname-39015	Upper Hutt     	3
3867	surname-11371  	firstname-54369	Lower Hutt     	3
3868	surname-36599  	firstname-93475	Lower Hutt     	1
3869	surname-16733  	firstname-75721	Wellington     	4
3870	surname-73028  	firstname-18758	Lower Hutt     	1
3871	surname-35330  	firstname-70648	Wellington     	2
3872	surname-55543  	firstname-71609	Upper Hutt     	2
3873	surname-57942  	firstname-11787	Lower Hutt     	2
3874	surname-65343  	firstname-26808	Lower Hutt     	2
3875	surname-60092  	firstname-58701	Upper Hutt     	2
3876	surname-93266  	firstname-16416	Upper Hutt     	0
3877	surname-45889  	firstname-44892	Wellington     	5
3878	surname-51450  	firstname-81011	Upper Hutt     	2
3879	surname-92780  	firstname-37472	Upper Hutt     	0
3880	surname-64133  	firstname-46091	Wellington     	4
3881	surname-22925  	firstname-21912	Upper Hutt     	2
3882	surname-96307  	firstname-10651	Upper Hutt     	1
3883	surname-72151  	firstname-22965	Lower Hutt     	2
3884	surname-45718  	firstname-74237	Upper Hutt     	0
3885	surname-17873  	firstname-79664	Upper Hutt     	4
3886	surname-78610  	firstname-57250	Lower Hutt     	1
3887	surname-77692  	firstname-85263	Upper Hutt     	2
3888	surname-10190  	firstname-70965	Upper Hutt     	4
3889	surname-23632  	firstname-54119	Upper Hutt     	0
3890	surname-75898  	firstname-16874	Wellington     	1
3891	surname-57298  	firstname-56008	Lower Hutt     	0
3892	surname-25281  	firstname-61418	Wellington     	0
3893	surname-52266  	firstname-66433	Lower Hutt     	0
3894	surname-22060  	firstname-94758	Upper Hutt     	5
3895	surname-28024  	firstname-25317	Upper Hutt     	1
3896	surname-71219  	firstname-19034	Lower Hutt     	0
3897	surname-14296  	firstname-64425	Wellington     	2
3898	surname-19245  	firstname-62976	Lower Hutt     	3
3899	surname-43388  	firstname-79655	Lower Hutt     	3
3900	surname-13536  	firstname-49825	Wellington     	6
3901	surname-62119  	firstname-95485	Lower Hutt     	1
3902	surname-92942  	firstname-80325	Upper Hutt     	0
3903	surname-11910  	firstname-80055	Upper Hutt     	2
3904	surname-61053  	firstname-86960	Wellington     	1
3905	surname-93492  	firstname-19652	Upper Hutt     	1
3906	surname-29792  	firstname-60145	Wellington     	1
3907	surname-63974  	firstname-29596	Lower Hutt     	2
3908	surname-75889  	firstname-11676	Wellington     	0
3909	surname-85630  	firstname-49746	Upper Hutt     	2
3910	surname-25524  	firstname-54858	Upper Hutt     	1
3911	surname-58624  	firstname-58059	Lower Hutt     	0
3912	surname-19029  	firstname-71049	Lower Hutt     	2
3913	surname-44461  	firstname-62532	Wellington     	2
3914	surname-13338  	firstname-28150	Upper Hutt     	3
3915	surname-44185  	firstname-49663	Upper Hutt     	1
3916	surname-64784  	firstname-49493	Wellington     	0
3917	surname-39773  	firstname-39370	Wellington     	4
3918	surname-24795  	firstname-54421	Wellington     	1
3919	surname-50997  	firstname-81045	Upper Hutt     	2
3920	surname-86103  	firstname-13227	Upper Hutt     	3
3921	surname-99495  	firstname-93150	Lower Hutt     	3
3922	surname-81795  	firstname-62756	Lower Hutt     	2
3923	surname-25286  	firstname-38775	Wellington     	1
3924	surname-81621  	firstname-84537	Wellington     	2
3925	surname-27513  	firstname-52041	Lower Hutt     	2
3926	surname-39457  	firstname-23506	Wellington     	3
3927	surname-30631  	firstname-43635	Upper Hutt     	3
3928	surname-28918  	firstname-69252	Lower Hutt     	3
3929	surname-66946  	firstname-75078	Lower Hutt     	1
3930	surname-19744  	firstname-85092	Upper Hutt     	0
3931	surname-69655  	firstname-89351	Wellington     	1
3932	surname-51804  	firstname-93649	Wellington     	3
3933	surname-76327  	firstname-89207	Lower Hutt     	1
3934	surname-77215  	firstname-57903	Wellington     	2
3935	surname-55267  	firstname-64474	Wellington     	2
3936	surname-21264  	firstname-45187	Wellington     	0
3937	surname-57721  	firstname-44176	Wellington     	1
3938	surname-19798  	firstname-39184	Wellington     	1
3939	surname-61822  	firstname-26537	Lower Hutt     	3
3940	surname-29862  	firstname-61404	Upper Hutt     	4
3941	surname-85684  	firstname-90903	Lower Hutt     	0
3942	surname-78081  	firstname-86685	Wellington     	3
3943	surname-81627  	firstname-11237	Lower Hutt     	1
3944	surname-10218  	firstname-16842	Upper Hutt     	0
3945	surname-35283  	firstname-43307	Upper Hutt     	1
3946	surname-99594  	firstname-75491	Wellington     	1
3947	surname-42004  	firstname-31812	Upper Hutt     	1
3948	surname-60124  	firstname-48390	Wellington     	1
3949	surname-71757  	firstname-74664	Wellington     	2
3950	surname-41679  	firstname-37812	Upper Hutt     	2
3951	surname-43539  	firstname-66215	Lower Hutt     	1
3952	surname-50416  	firstname-45534	Upper Hutt     	3
3953	surname-67879  	firstname-65801	Lower Hutt     	3
3954	surname-70860  	firstname-34305	Lower Hutt     	2
3955	surname-78270  	firstname-22813	Upper Hutt     	4
3956	surname-18689  	firstname-19231	Lower Hutt     	5
3957	surname-14344  	firstname-55549	Upper Hutt     	0
3958	surname-56066  	firstname-82343	Wellington     	4
3959	surname-45179  	firstname-49445	Upper Hutt     	4
3960	surname-70979  	firstname-62355	Wellington     	1
3961	surname-45558  	firstname-38321	Lower Hutt     	1
3962	surname-16311  	firstname-86546	Lower Hutt     	2
3963	surname-61771  	firstname-62948	Upper Hutt     	1
3964	surname-52160  	firstname-80835	Upper Hutt     	1
3965	surname-49692  	firstname-13032	Wellington     	2
3966	surname-25679  	firstname-72554	Wellington     	1
3967	surname-62784  	firstname-11581	Wellington     	2
3968	surname-89830  	firstname-84901	Wellington     	2
3969	surname-93210  	firstname-61139	Upper Hutt     	2
3970	surname-97949  	firstname-54423	Wellington     	2
3971	surname-13663  	firstname-54272	Lower Hutt     	2
3972	surname-83531  	firstname-53612	Upper Hutt     	1
3973	surname-71165  	firstname-58847	Lower Hutt     	6
3974	surname-43397  	firstname-98265	Upper Hutt     	2
3975	surname-65423  	firstname-97875	Wellington     	1
3976	surname-38249  	firstname-85492	Wellington     	2
3977	surname-32344  	firstname-17583	Lower Hutt     	3
3978	surname-24950  	firstname-79360	Upper Hutt     	3
3979	surname-79385  	firstname-50624	Lower Hutt     	4
3980	surname-88507  	firstname-74331	Lower Hutt     	1
3981	surname-91999  	firstname-56905	Upper Hutt     	0
3982	surname-88497  	firstname-60531	Upper Hutt     	1
3983	surname-93946  	firstname-42051	Lower Hutt     	3
3984	surname-64613  	firstname-45771	Wellington     	4
3985	surname-37309  	firstname-21972	Upper Hutt     	3
3986	surname-21938  	firstname-89136	Lower Hutt     	2
3987	surname-33142  	firstname-59490	Wellington     	1
3988	surname-40779  	firstname-59334	Wellington     	2
3989	surname-60654  	firstname-21410	Wellington     	2
3990	surname-81971  	firstname-55759	Upper Hutt     	4
3991	surname-67012  	firstname-27086	Lower Hutt     	3
3992	surname-94570  	firstname-39478	Wellington     	0
3993	surname-67466  	firstname-54487	Lower Hutt     	1
3994	surname-94944  	firstname-83906	Upper Hutt     	1
3995	surname-58645  	firstname-20211	Lower Hutt     	1
3996	surname-34277  	firstname-53059	Upper Hutt     	2
3997	surname-12489  	firstname-37255	Wellington     	2
3998	surname-92700  	firstname-21846	Lower Hutt     	2
3999	surname-16254  	firstname-10191	Upper Hutt     	3
4000	surname-75160  	firstname-92688	Upper Hutt     	5
4001	surname-61157  	firstname-33225	Lower Hutt     	1
4002	surname-28895  	firstname-82887	Lower Hutt     	1
4003	surname-88021  	firstname-28668	Wellington     	3
4004	surname-42397  	firstname-35151	Upper Hutt     	4
4005	surname-72462  	firstname-16315	Upper Hutt     	1
4006	surname-53305  	firstname-73344	Wellington     	2
4007	surname-70648  	firstname-20779	Upper Hutt     	1
4008	surname-91560  	firstname-33044	Upper Hutt     	3
4009	surname-15222  	firstname-50243	Wellington     	2
4010	surname-74560  	firstname-92365	Upper Hutt     	1
4011	surname-80413  	firstname-11246	Upper Hutt     	5
4012	surname-76750  	firstname-50164	Upper Hutt     	3
4013	surname-83115  	firstname-40942	Upper Hutt     	3
4014	surname-58346  	firstname-77065	Wellington     	3
4015	surname-11125  	firstname-31587	Lower Hutt     	1
4016	surname-61178  	firstname-43591	Upper Hutt     	1
4017	surname-47440  	firstname-80834	Wellington     	2
4018	surname-86126  	firstname-56126	Lower Hutt     	2
4019	surname-80630  	firstname-73862	Upper Hutt     	0
4020	surname-86509  	firstname-60391	Lower Hutt     	2
4021	surname-61791  	firstname-37042	Lower Hutt     	1
4022	surname-59121  	firstname-95923	Wellington     	1
4023	surname-75781  	firstname-76738	Upper Hutt     	1
4024	surname-62437  	firstname-39043	Wellington     	3
4025	surname-11104  	firstname-75296	Upper Hutt     	1
4026	surname-98471  	firstname-63409	Wellington     	1
4027	surname-24115  	firstname-73494	Lower Hutt     	3
4028	surname-40989  	firstname-81875	Lower Hutt     	1
4029	surname-53916  	firstname-55361	Wellington     	1
4030	surname-72424  	firstname-63035	Lower Hutt     	3
4031	surname-25084  	firstname-53681	Lower Hutt     	1
4032	surname-22214  	firstname-50115	Lower Hutt     	3
4033	surname-77959  	firstname-71107	Lower Hutt     	2
4034	surname-87666  	firstname-15714	Lower Hutt     	2
4035	surname-33183  	firstname-84477	Lower Hutt     	2
4036	surname-76362  	firstname-49825	Upper Hutt     	1
4037	surname-32151  	firstname-41520	Upper Hutt     	2
4038	surname-41824  	firstname-79011	Upper Hutt     	3
4039	surname-83015  	firstname-78049	Lower Hutt     	2
4040	surname-85138  	firstname-16612	Wellington     	1
4041	surname-53088  	firstname-13537	Lower Hutt     	3
4042	surname-59839  	firstname-32426	Upper Hutt     	4
4043	surname-79936  	firstname-72140	Wellington     	2
4044	surname-98850  	firstname-88800	Wellington     	2
4045	surname-13802  	firstname-24715	Lower Hutt     	1
4046	surname-27842  	firstname-36862	Wellington     	0
4047	surname-54749  	firstname-75202	Upper Hutt     	1
4048	surname-83406  	firstname-39817	Wellington     	2
4049	surname-14872  	firstname-67274	Upper Hutt     	2
4050	surname-57852  	firstname-98629	Wellington     	4
4051	surname-16060  	firstname-57080	Wellington     	1
4052	surname-63837  	firstname-99202	Upper Hutt     	4
4053	surname-23382  	firstname-50341	Wellington     	6
4054	surname-80582  	firstname-56689	Lower Hutt     	6
4055	surname-43300  	firstname-34741	Wellington     	1
4056	surname-34543  	firstname-78217	Upper Hutt     	1
4057	surname-33705  	firstname-98671	Wellington     	1
4058	surname-50818  	firstname-22503	Upper Hutt     	1
4059	surname-52375  	firstname-23635	Wellington     	1
4060	surname-81365  	firstname-58085	Upper Hutt     	3
4061	surname-93315  	firstname-27871	Lower Hutt     	3
4062	surname-35449  	firstname-79753	Wellington     	1
4063	surname-74834  	firstname-91965	Lower Hutt     	3
4064	surname-39957  	firstname-53441	Wellington     	2
4065	surname-17844  	firstname-68297	Lower Hutt     	2
4066	surname-89205  	firstname-32644	Upper Hutt     	2
4067	surname-74224  	firstname-37762	Lower Hutt     	2
4068	surname-54713  	firstname-56495	Lower Hutt     	3
4069	surname-99241  	firstname-11658	Upper Hutt     	0
4070	surname-30956  	firstname-73734	Upper Hutt     	4
4071	surname-68372  	firstname-87384	Wellington     	5
4072	surname-62015  	firstname-75646	Upper Hutt     	4
4073	surname-88121  	firstname-89706	Lower Hutt     	1
4074	surname-87882  	firstname-65733	Wellington     	2
4075	surname-44166  	firstname-50748	Lower Hutt     	2
4076	surname-48955  	firstname-73550	Lower Hutt     	1
4077	surname-10736  	firstname-45096	Upper Hutt     	2
4078	surname-93208  	firstname-85468	Upper Hutt     	1
4079	surname-29622  	firstname-22236	Lower Hutt     	0
4080	surname-45245  	firstname-18721	Upper Hutt     	0
4081	surname-57756  	firstname-97392	Upper Hutt     	1
4082	surname-12441  	firstname-21287	Lower Hutt     	4
4083	surname-67388  	firstname-52976	Wellington     	5
4084	surname-66249  	firstname-38191	Wellington     	2
4085	surname-78666  	firstname-94702	Upper Hutt     	2
4086	surname-65462  	firstname-89686	Upper Hutt     	2
4087	surname-24377  	firstname-27115	Upper Hutt     	2
4088	surname-65143  	firstname-35577	Upper Hutt     	4
4089	surname-61176  	firstname-73297	Lower Hutt     	0
4090	surname-28495  	firstname-56569	Upper Hutt     	3
4091	surname-41506  	firstname-46405	Lower Hutt     	1
4092	surname-63038  	firstname-14364	Lower Hutt     	1
4093	surname-86698  	firstname-81459	Lower Hutt     	0
4094	surname-16726  	firstname-30400	Wellington     	1
4095	surname-72860  	firstname-79507	Wellington     	1
4096	surname-19937  	firstname-75410	Upper Hutt     	1
4097	surname-54767  	firstname-58949	Upper Hutt     	1
4098	surname-38278  	firstname-65287	Upper Hutt     	0
4099	surname-16477  	firstname-76871	Upper Hutt     	1
4100	surname-38778  	firstname-29323	Wellington     	2
4101	surname-95235  	firstname-88685	Upper Hutt     	2
4102	surname-70901  	firstname-49987	Lower Hutt     	4
4103	surname-56222  	firstname-54085	Wellington     	3
4104	surname-47527  	firstname-49185	Lower Hutt     	1
4105	surname-58025  	firstname-91603	Wellington     	3
4106	surname-30747  	firstname-32600	Wellington     	5
4107	surname-11505  	firstname-24351	Wellington     	1
4108	surname-75214  	firstname-80660	Upper Hutt     	3
4109	surname-34507  	firstname-60358	Lower Hutt     	0
4110	surname-95299  	firstname-13044	Wellington     	5
4111	surname-31274  	firstname-35132	Wellington     	1
4112	surname-68552  	firstname-13022	Wellington     	1
4113	surname-44337  	firstname-39071	Upper Hutt     	2
4114	surname-63614  	firstname-12629	Lower Hutt     	3
4115	surname-63244  	firstname-60333	Lower Hutt     	2
4116	surname-79867  	firstname-74516	Upper Hutt     	0
4117	surname-40571  	firstname-85295	Wellington     	2
4118	surname-29572  	firstname-33594	Lower Hutt     	1
4119	surname-23258  	firstname-39948	Lower Hutt     	2
4120	surname-99907  	firstname-55874	Upper Hutt     	1
4121	surname-91579  	firstname-35280	Wellington     	5
4122	surname-69767  	firstname-50082	Wellington     	5
4123	surname-53121  	firstname-82065	Lower Hutt     	1
4124	surname-79189  	firstname-73787	Upper Hutt     	4
4125	surname-96511  	firstname-78491	Wellington     	2
4126	surname-56982  	firstname-89058	Upper Hutt     	2
4127	surname-96617  	firstname-92344	Lower Hutt     	1
4128	surname-80818  	firstname-49458	Upper Hutt     	3
4129	surname-55565  	firstname-59384	Wellington     	1
4130	surname-91054  	firstname-29392	Lower Hutt     	2
4131	surname-41812  	firstname-22965	Lower Hutt     	0
4132	surname-15509  	firstname-84834	Lower Hutt     	2
4133	surname-48052  	firstname-36103	Wellington     	4
4134	surname-56851  	firstname-32080	Lower Hutt     	5
4135	surname-40042  	firstname-50552	Wellington     	1
4136	surname-55086  	firstname-13696	Wellington     	3
4137	surname-55459  	firstname-36292	Wellington     	1
4138	surname-37227  	firstname-65656	Wellington     	4
4139	surname-63649  	firstname-10172	Lower Hutt     	3
